Citing_DOI,Cited_DOI,Citing_Layer,Cited_Layer,Citation_Type
10.1146/annurev.neuro.28.061604.135722,10.1016/j.neuron.2005.05.020,2,3,Indirect
10.1146/annurev.neuro.28.061604.135722,10.1016/s0165-0173(98)00019-8,2,3,Indirect
10.1146/annurev.neuro.28.061604.135722,10.1093/brain/111.2.323,2,3,Indirect
10.1146/annurev.neuro.28.061604.135722,10.1016/0166-2236(90)90058-i,2,3,Indirect
10.1146/annurev.neuro.28.061604.135722,10.1126/science.112679,2,3,Indirect
10.1146/annurev.neuro.28.061604.135722,10.1073/pnas.80.14.4546,2,3,Indirect
10.1146/annurev.neuro.28.061604.135722,10.1523/jneurosci.12-11-04224.1992,2,3,Indirect
10.1146/annurev.neuro.28.061604.135722,10.1523/jneurosci.17-12-04536.1997,2,3,Indirect
10.1146/annurev.neuro.28.061604.135722,10.1016/0028-3932(89)90167-x,2,3,Indirect
10.1146/annurev.neuro.28.061604.135722,10.1523/jneurosci.23-34-10827.2003,2,3,Indirect
10.1146/annurev.neuro.28.061604.135722,10.1046/j.1460-9568.2003.02849.x,2,3,Indirect
10.1146/annurev.neuro.28.061604.135722,10.1016/0306-4522(84)90058-7,2,3,Indirect
10.1007/s00213-006-0578-x,10.1016/0166-2236(95)80020-3,2,3,Indirect
10.1007/s00213-006-0578-x,10.1016/j.neuroscience.2005.06.038,2,3,Indirect
10.1007/s00213-006-0578-x,10.1038/nn1613,2,3,Indirect
10.1007/s00213-006-0578-x,10.1002/cne.10783,2,3,Indirect
10.1007/s00213-006-0578-x,10.1006/nlme.2000.4002,2,3,Indirect
10.1007/s00213-006-0578-x,10.1016/j.neuron.2005.05.020,2,3,Indirect
10.1007/s00213-006-0578-x,10.1523/jneurosci.21-09-03236.2001,2,3,Indirect
10.1007/s00213-006-0578-x,10.1016/s0896-6273(00)81056-9,2,3,Indirect
10.1007/s00213-006-0578-x,10.1016/s0149-7634(99)00072-x,2,3,Indirect
10.1007/s00213-006-0578-x,10.1016/j.physbeh.2004.02.004,2,3,Indirect
10.1007/s00213-006-0578-x,10.1016/0149-7634(94)00026-w,2,3,Indirect
10.1007/s00213-006-0578-x,10.1016/s0165-0173(98)00019-8,2,3,Indirect
10.1007/s00213-006-0578-x,10.1037/0735-7044.105.1.3,2,3,Indirect
10.1007/s00213-006-0578-x,10.1080/02699930302289,2,3,Indirect
10.1007/s00213-006-0578-x,10.1037/0735-7044.103.1.36,2,3,Indirect
10.1007/s00213-006-0578-x,10.1186/1741-7007-3-4,2,3,Indirect
10.1007/s00213-006-0578-x,10.1017/s0140525x00059380,2,3,Indirect
10.1007/s00213-006-0578-x,10.1037/h0033120,2,3,Indirect
10.1007/s00213-006-0578-x,10.1016/s0091-3057(96)00240-7,2,3,Indirect
10.1016/j.brainresrev.2007.10.007,10.1146/annurev.ne.09.030186.002041,2,3,Indirect
10.1016/j.brainresrev.2007.10.007,10.1007/pl00005773,2,3,Indirect
10.1016/j.brainresrev.2007.10.007,10.1016/j.tins.2006.12.003,2,3,Indirect
10.1016/j.brainresrev.2007.10.007,10.1016/j.tins.2006.03.002,2,3,Indirect
10.1016/j.brainresrev.2007.10.007,10.1037/1064-1297.1.1-4.101,2,3,Indirect
10.1016/j.brainresrev.2007.10.007,10.1016/j.pneurobio.2003.12.001,2,3,Indirect
10.1016/j.brainresrev.2007.10.007,10.1016/j.neuron.2005.05.020,2,3,Indirect
10.1016/j.brainresrev.2007.10.007,10.1007/s00213-006-0578-x,2,2,Indirect
10.1016/j.brainresrev.2007.10.007,10.1186/1741-7007-3-4,2,3,Indirect
10.1016/j.brainresrev.2007.10.007,10.1016/s0166-4328(01)00326-6,2,3,Indirect
10.1016/j.brainresrev.2007.10.007,10.1002/cne.902830108,2,3,Indirect
10.1016/j.brainresrev.2007.10.007,10.1016/0006-8993(85)91418-0,2,3,Indirect
10.1016/j.brainresrev.2007.10.007,10.1007/s00221-005-0114-y,2,3,Indirect
10.1016/j.brainresrev.2007.10.007,10.1523/jneurosci.20-22-08443.2000,2,3,Indirect
10.1016/j.brainresrev.2007.10.007,10.1016/j.tins.2007.03.001,2,3,Indirect
10.1016/j.brainresrev.2007.10.007,10.1046/j.0953-816x.2001.01485.x,2,3,Indirect
10.1016/j.brainresrev.2007.10.007,10.1016/0166-2236(90)90109-n,2,3,Indirect
10.1016/j.brainresrev.2007.10.007,10.1046/j.1460-9568.2003.02415.x,2,3,Indirect
10.1016/j.brainresrev.2007.10.007,10.1016/j.neuroscience.2006.01.030,2,3,Indirect
10.1016/j.brainresrev.2007.10.007,10.1002/cne.21202,2,3,Indirect
10.1038/35083586,10.1146/annurev.neuro.21.1.149,2,3,Indirect
10.1038/35083586,10.1146/annurev.neuro.23.1.393,2,3,Indirect
10.1038/35083586,10.1146/annurev.ne.10.030187.000435,2,3,Indirect
10.1038/35083586,10.1016/0306-4522(96)00132-7,2,3,Indirect
10.1038/35083586,10.1016/0306-4522(91)90003-7,2,3,Indirect
10.1038/35083586,10.1038/1124,2,3,Indirect
10.1038/35083586,10.1146/annurev.neuro.23.1.473,2,3,Indirect
10.1038/35083586,10.1523/jneurosci.16-05-01936.1996,2,2,Indirect
10.1038/35083586,10.1046/j.1471-4159.1997.68020691.x,2,3,Indirect
10.1038/35083586,10.1037/0735-7044.110.5.905,2,3,Indirect
10.1038/35083586,10.1523/jneurosci.20-22-j0003.2000,2,3,Indirect
10.1038/35083586,10.1523/jneurosci.18-04-01270.1998,2,3,Indirect
10.1038/35083586,10.1126/science.290.5491.533,2,3,Indirect
10.1038/35083586,10.1126/science.279.5357.1714,2,3,Indirect
10.1038/35083586,10.1016/0166-2236(82)90219-3,2,3,Indirect
10.1038/35083586,10.1016/s0896-6273(00)80821-1,2,3,Indirect
10.1038/35083586,10.1126/science.252.5009.1177,2,3,Indirect
10.1038/35083586,10.1038/383621a0,2,3,Indirect
10.1038/35083586,10.1016/0165-0173(87)90011-7,2,3,Indirect
10.1038/35083586,10.1016/0006-8993(86)91290-4,2,3,Indirect
10.1038/nn1683,10.1038/nn1587,2,3,Indirect
10.1038/nn1683,10.1146/annurev.neuro.22.1.241,2,3,Indirect
10.1038/nn1683,10.1146/annurev.neuro.26.010302.081134,2,3,Indirect
10.1038/nn1683,10.1038/nrn1058,2,3,Indirect
10.1038/nn1683,10.1093/cercor/4.3.247,2,3,Indirect
10.1038/nn1683,10.1523/jneurosci.12-12-04745.1992,2,2,Indirect
10.1038/nn1683,10.1523/jneurosci.12-06-02331.1992,2,3,Indirect
10.1038/nn1683,10.1523/jneurosci.08-06-02201.1988,2,3,Indirect
10.1038/nn1683,10.1523/jneurosci.23-02-00632.2003,2,3,Indirect
10.1038/nn1683,10.1523/jneurosci.22-21-09475.2002,2,2,Indirect
10.1038/nn1683,10.1152/jn.2001.86.4.1916,2,3,Indirect
10.1038/nn1683,10.1146/annurev.neuro.22.1.319,2,2,Indirect
10.1038/nn1683,10.1146/annurev.neuro.25.112701.142922,2,2,Indirect
10.1038/nn1683,10.1146/annurev.neuro.26.041002.131052,2,3,Indirect
10.1038/nn1683,10.1017/s0952523800010269,2,3,Indirect
10.1038/nn1683,10.1038/nn1094,2,3,Indirect
10.1038/nn1683,10.1111/1467-9280.00067,2,3,Indirect
10.1038/nn1683,10.1093/cercor/bhg097,2,3,Indirect
10.1038/nn1683,10.1093/ietfec/e88-a.10.2496,2,3,Indirect
10.1038/nn1683,10.1037/0033-295x.111.2.333,2,3,Indirect
10.1038/22268,10.1152/jn.1967.30.1.35,2,3,Indirect
10.1038/22268,10.1038/355542a0,2,3,Indirect
10.1038/22268,10.1038/366467a0,2,3,Indirect
10.1038/22268,10.1038/37975,2,3,Indirect
10.1038/22268,10.1523/jneurosci.18-17-07015.1998,2,3,Indirect
10.1038/22268,10.1016/s0166-4115(08)61370-9,2,3,Indirect
10.1038/22268,10.1016/0010-0277(94)90026-4,2,3,Indirect
10.1038/22268,10.1901/jeab.1961.4-267,2,3,Indirect
10.1038/22268,10.1037/0033-2909.83.6.1131,2,3,Indirect
10.1038/22268,10.1037/0033-295x.85.5.436,2,3,Indirect
10.1038/22268,10.1086/409852,2,3,Indirect
10.1038/22268,10.1017/cbo9780511809477,2,3,Indirect
10.1038/22268,10.1016/b978-0-12-662650-6.50011-8,2,3,Indirect
10.1038/22268,10.1146/annurev.es.02.110171.002101,2,3,Indirect
10.1038/22268,10.1038/275027a0,2,3,Indirect
10.1038/22268,10.1101/sqb.1990.055.01.068,2,3,Indirect
10.1038/22268,10.1038/35135,2,3,Indirect
10.1038/22268,10.1073/pnas.93.2.628,2,3,Indirect
10.1038/22268,10.1007/bf00271862,2,3,Indirect
10.1038/22268,10.1038/386167a0,2,3,Indirect
10.1146/annurev.neuro.25.112701.142922,10.1002/cphy.cp010512,2,3,Indirect
10.1146/annurev.neuro.25.112701.142922,10.1007/bf00248552,2,3,Indirect
10.1146/annurev.neuro.25.112701.142922,10.1016/0959-4388(93)90206-e,2,3,Indirect
10.1146/annurev.neuro.25.112701.142922,10.1016/s0010-9452(13)80188-8,2,3,Indirect
10.1146/annurev.neuro.25.112701.142922,10.1159/000210464,2,3,Indirect
10.1146/annurev.neuro.25.112701.142922,10.1126/science.285.5425.257,2,3,Indirect
10.1146/annurev.neuro.25.112701.142922,10.1152/jn.2001.85.2.539,2,3,Indirect
10.1146/annurev.neuro.25.112701.142922,10.1152/jn.2000.83.4.2374,2,3,Indirect
10.1146/annurev.neuro.25.112701.142922,10.1038/381697a0,2,3,Indirect
10.1146/annurev.neuro.25.112701.142922,10.1212/wnl.50.5.1253,2,3,Indirect
10.1146/annurev.neuro.25.112701.142922,10.1152/jn.1996.76.3.1457,2,3,Indirect
10.1146/annurev.neuro.25.112701.142922,10.1126/science.273.5281.1544,2,3,Indirect
10.1146/annurev.neuro.25.112701.142922,10.1038/416632a,2,3,Indirect
10.1146/annurev.neuro.25.112701.142922,10.1152/jn.1981.46.4.755,2,3,Indirect
10.1146/annurev.neuro.25.112701.142922,10.1007/s002210050890,2,3,Indirect
10.1146/annurev.neuro.25.112701.142922,10.1152/jn.1998.79.6.2919,2,3,Indirect
10.1146/annurev.neuro.25.112701.142922,10.1038/10223,2,3,Indirect
10.1146/annurev.neuro.25.112701.142922,10.1038/383618a0,2,3,Indirect
10.1146/annurev.neuro.25.112701.142922,10.1016/s0896-6273(00)00073-8,2,3,Indirect
10.1146/annurev.neuro.25.112701.142922,10.1146/annurev.neuro.22.1.319,2,2,Indirect
10.1146/annurev.neuro.22.1.319,10.1002/cne.902320403,2,3,Indirect
10.1146/annurev.neuro.22.1.319,10.1523/jneurosci.10-04-01176.1990,2,3,Indirect
10.1146/annurev.neuro.22.1.319,10.1146/annurev.neuro.20.1.303,2,3,Indirect
10.1146/annurev.neuro.22.1.319,10.1093/oso/9780198542841.003.0020,2,3,Indirect
10.1146/annurev.neuro.22.1.319,10.1523/jneurosci.11-01-00168.1991,2,3,Indirect
10.1146/annurev.neuro.22.1.319,10.1152/jn.1991.66.3.1095,2,3,Indirect
10.1146/annurev.neuro.22.1.319,10.1152/jn.1991.66.3.1109,2,3,Indirect
10.1146/annurev.neuro.22.1.319,10.1016/0028-3932(86)90075-8,2,3,Indirect
10.1146/annurev.neuro.22.1.319,10.1152/jn.1995.73.2.886,2,3,Indirect
10.1146/annurev.neuro.22.1.319,10.1007/978-3-642-60661-8_33,2,3,Indirect
10.1146/annurev.neuro.22.1.319,10.1038/375232a0,2,3,Indirect
10.1146/annurev.neuro.22.1.319,10.1152/jn.1985.53.3.603,2,3,Indirect
10.1146/annurev.neuro.22.1.319,10.1152/jn.1994.71.3.1266,2,3,Indirect
10.1146/annurev.neuro.22.1.319,10.1093/cercor/6.3.319,2,3,Indirect
10.1146/annurev.neuro.22.1.319,10.1016/s0926-6410(96)00046-8,2,3,Indirect
10.1146/annurev.neuro.22.1.319,10.1152/jn.1993.69.3.902,2,3,Indirect
10.1146/annurev.neuro.22.1.319,10.1152/jn.1996.76.5.2841,2,3,Indirect
10.1146/annurev.neuro.22.1.319,10.1002/cne.902690307,2,3,Indirect
10.1146/annurev.neuro.22.1.319,10.1016/0028-3932(94)90152-x,2,3,Indirect
10.1146/annurev.neuro.29.051605.113038,10.1016/j.neuron.2004.11.017,2,3,Indirect
10.1146/annurev.neuro.29.051605.113038,10.1038/nature04982,2,3,Indirect
10.1146/annurev.neuro.29.051605.113038,10.1152/jn.00130.2005,2,3,Indirect
10.1146/annurev.neuro.29.051605.113038,10.1002/cne.902960106,2,3,Indirect
10.1146/annurev.neuro.29.051605.113038,10.1016/0959-4388(92)90143-9,2,3,Indirect
10.1146/annurev.neuro.29.051605.113038,10.1002/cne.902410309,2,3,Indirect
10.1146/annurev.neuro.29.051605.113038,10.1038/373518a0,2,3,Indirect
10.1146/annurev.neuro.29.051605.113038,10.1111/j.2044-8317.1965.tb00342.x,2,3,Indirect
10.1146/annurev.neuro.29.051605.113038,10.1038/nn1209,2,3,Indirect
10.1146/annurev.neuro.29.051605.113038,10.1038/37975,2,3,Indirect
10.1146/annurev.neuro.29.051605.113038,10.1523/jneurosci.18-18-07519.1998,2,3,Indirect
10.1146/annurev.neuro.29.051605.113038,10.1523/jneurosci.5007-03.2004,2,3,Indirect
10.1146/annurev.neuro.29.051605.113038,10.1002/cne.902990404,2,3,Indirect
10.1146/annurev.neuro.29.051605.113038,10.1038/33688,2,3,Indirect
10.1146/annurev.neuro.29.051605.113038,10.1016/s0896-6273(01)00303-8,2,3,Indirect
10.1146/annurev.neuro.29.051605.113038,10.1046/j.1460-9568.2002.02207.x,2,3,Indirect
10.1146/annurev.neuro.29.051605.113038,10.1046/j.1460-9568.2002.02206.x,2,3,Indirect
10.1146/annurev.neuro.29.051605.113038,10.1017/s0952523898153166,2,3,Indirect
10.1146/annurev.neuro.29.051605.113038,10.1017/s095252380000715x,2,3,Indirect
10.1038/346174a0,10.1016/0006-8993(71)90494-x,2,3,Indirect
10.1038/346174a0,10.1113/jphysiol.1974.sp010452,2,3,Indirect
10.1038/346174a0,10.1152/jn.1981.45.3.397,2,3,Indirect
10.1038/346174a0,10.1152/jn.1983.49.5.1127,2,3,Indirect
10.1038/346174a0,10.1152/jn.1984.52.6.1106,2,3,Indirect
10.1038/346174a0,10.1523/jneurosci.08-06-02201.1988,2,3,Indirect
10.1038/346174a0,10.1038/341052a0,2,3,Indirect
10.1038/346174a0,10.1152/jn.1984.51.1.16,2,3,Indirect
10.1038/346174a0,10.1152/jn.1968.31.5.659,2,3,Indirect
10.1038/346174a0,10.1113/jphysiol.1975.sp011034,2,3,Indirect
10.1038/346174a0,10.1523/jneurosci.08-05-01712.1988,2,3,Indirect
10.1038/346174a0,10.1523/jneurosci.09-07-02432.1989,2,3,Indirect
10.1038/346174a0,10.1152/jn.1986.55.6.1308,2,3,Indirect
10.1038/346174a0,10.1152/jn.1989.62.1.31,2,3,Indirect
10.1038/346174a0,10.1152/jn.1988.60.2.604,2,3,Indirect
10.1038/346174a0,10.1523/jneurosci.05-03-00825.1985,2,3,Indirect
10.1016/0010-0285(91)90016-h,10.1037/h0027577,2,3,Indirect
10.1016/0010-0285(91)90016-h,10.1037/0033-295x.94.2.115,2,3,Indirect
10.1016/0010-0285(91)90016-h,10.1016/0010-0285(88)90024-2,2,3,Indirect
10.1016/0010-0285(91)90016-h,10.1037/h0041727,2,3,Indirect
10.1016/0010-0285(91)90016-h,10.1016/0010-0285(73)90004-2,2,3,Indirect
10.1016/0010-0285(91)90016-h,10.1207/s15516709cog0502_2,2,3,Indirect
10.1016/0010-0285(91)90016-h,10.1017/s0022226700005363,2,3,Indirect
10.1016/0010-0285(91)90016-h,10.1037/0096-3445.115.2.107,2,3,Indirect
10.1016/0010-0285(91)90016-h,10.1525/ae.1978.5.1.02a00060,2,3,Indirect
10.1016/0010-0285(91)90016-h,10.1037/0022-3514.60.3.348,2,3,Indirect
10.1016/0010-0285(91)90016-h,10.1016/0010-0285(84)90009-4,2,3,Indirect
10.1016/0010-0285(91)90016-h,10.1016/s0022-5371(84)90170-1,2,3,Indirect
10.1016/0010-0285(91)90016-h,10.2307/1129660,2,3,Indirect
10.1016/0010-0285(91)90016-h,10.1146/annurev.ps.32.020181.000513,2,3,Indirect
10.1016/0010-0285(91)90016-h,10.1037/0033-295x.92.3.289,2,3,Indirect
10.1016/0010-0285(91)90016-h,10.1016/s0022-5371(82)90412-1,2,3,Indirect
10.1016/0010-0285(91)90016-h,10.1016/0010-0285(76)90013-x,2,3,Indirect
10.1016/0010-0285(91)90016-h,10.1111/j.1540-4560.1985.tb01130.x,2,3,Indirect
10.1016/0010-0285(91)90016-h,10.1016/s0020-7373(85)80064-x,2,3,Indirect
10.1016/0010-0285(91)90016-h,10.3406/psy.1968.27596,2,3,Indirect
10.1046/j.1460-9568.1999.00530.x,10.1037/0097-7403.14.1.43,2,3,Indirect
10.1046/j.1460-9568.1999.00530.x,10.1097/00001756-199801260-00023,2,3,Indirect
10.1046/j.1460-9568.1999.00530.x,10.1037/0097-7403.2.4.285,2,3,Indirect
10.1046/j.1460-9568.1999.00530.x,10.1126/science.146.3643.549,2,3,Indirect
10.1046/j.1460-9568.1999.00530.x,10.1037/0033-2909.112.3.500,2,3,Indirect
10.1046/j.1460-9568.1999.00530.x,10.1037/0097-7403.14.3.247,2,3,Indirect
10.1046/j.1460-9568.1999.00530.x,10.1016/0010-0285(76)90013-x,2,3,Indirect
10.1046/j.1460-9568.1999.00530.x,10.1037/0096-3445.111.4.369,2,2,Indirect
10.1046/j.1460-9568.1999.00530.x,10.1037/0097-7403.10.4.564,2,3,Indirect
10.1046/j.1460-9568.1999.00530.x,10.1037/0097-7403.13.2.136,2,3,Indirect
10.1046/j.1460-9568.1999.00530.x,10.1046/j.1460-9568.1999.00531.x,2,2,Indirect
10.1046/j.1460-9568.1999.00530.x,10.1523/jneurosci.10-11-03543.1990,2,3,Indirect
10.1046/j.1460-9568.1999.00530.x,10.1007/bf02382403,2,3,Indirect
10.1046/j.1460-9568.1999.00531.x,10.1523/jneurosci.11-01-00168.1991,2,3,Indirect
10.1046/j.1460-9568.1999.00531.x,10.1523/jneurosci.17-20-07902.1997,2,3,Indirect
10.1046/j.1460-9568.1999.00531.x,10.1038/380499a0,2,3,Indirect
10.1046/j.1460-9568.1999.00531.x,10.1523/jneurosci.04-08-02051.1984,2,3,Indirect
10.1046/j.1460-9568.1999.00531.x,10.1037/0033-2909.112.3.500,2,3,Indirect
10.1046/j.1460-9568.1999.00531.x,10.1523/jneurosci.12-02-00408.1992,2,3,Indirect
10.1046/j.1460-9568.1999.00531.x,10.1093/cercor/5.3.270,2,3,Indirect
10.1046/j.1460-9568.1999.00531.x,10.1146/annurev.ne.19.030196.003045,2,3,Indirect
10.1046/j.1460-9568.1999.00531.x,10.1016/0166-4328(94)90057-4,2,3,Indirect
10.1046/j.1460-9568.1999.00531.x,10.1038/331068a0,2,3,Indirect
10.1046/j.1460-9568.1999.00531.x,10.1016/0166-4328(95)00227-8,2,3,Indirect
10.1046/j.1460-9568.1999.00531.x,10.1152/jn.1994.71.3.1206,2,3,Indirect
10.1046/j.1460-9568.1999.00531.x,10.1037/0097-7403.14.3.247,2,3,Indirect
10.1046/j.1460-9568.1999.00531.x,10.1152/jn.1995.73.2.713,2,3,Indirect
10.1046/j.1460-9568.1999.00531.x,10.1088/0954-898x_1_4_002,2,3,Indirect
10.1046/j.1460-9568.1999.00531.x,10.1016/0010-0285(76)90013-x,2,3,Indirect
10.1046/j.1460-9568.1999.00531.x,10.1523/jneurosci.16-15-04757.1996,2,3,Indirect
10.1046/j.1460-9568.1999.00531.x,10.1016/0006-8993(78)90584-x,2,3,Indirect
10.1046/j.1460-9568.1999.00531.x,10.1002/cne.902900402,2,3,Indirect
10.1046/j.1460-9568.1999.00531.x,10.1002/cne.903430308,2,3,Indirect
10.1016/s0042-6989(00)00083-3,10.1016/0010-0285(88)90024-2,2,3,Indirect
10.1016/s0042-6989(00)00083-3,10.1093/cercor/8.6.510,2,3,Indirect
10.1016/s0042-6989(00)00083-3,10.1016/0893-6080(95)00053-4,2,3,Indirect
10.1016/s0042-6989(00)00083-3,10.1016/s0734-189x(87)80014-2,2,3,Indirect
10.1016/s0042-6989(00)00083-3,10.1097/00001756-199801260-00023,2,3,Indirect
10.1016/s0042-6989(00)00083-3,10.3758/bf03206880,2,3,Indirect
10.1016/s0042-6989(00)00083-3,10.1152/jn.1994.71.3.856,2,3,Indirect
10.1016/s0042-6989(00)00083-3,10.1016/s0960-9822(95)00108-4,2,2,Indirect
10.1016/s0042-6989(00)00083-3,10.1016/s0079-6123(08)60379-9,2,3,Indirect
10.1016/s0042-6989(00)00083-3,10.1242/jeb.146.1.21,2,3,Indirect
10.1016/s0042-6989(00)00083-3,10.1017/s095252380000804x,2,3,Indirect
10.1016/s0042-6989(00)00083-3,10.1006/cogp.1999.0728,2,3,Indirect
10.1016/s0042-6989(00)00083-3,10.1152/jn.1992.68.1.70,2,3,Indirect
10.1016/s0042-6989(00)00083-3,10.1068/p210147,2,3,Indirect
10.1016/s0042-6989(00)00083-3,10.1007/bf00239352,2,3,Indirect
10.1016/s0042-6989(00)00083-3,10.1080/14640748908402394,2,3,Indirect
10.1016/s0042-6989(00)00083-3,10.1016/s0042-6989(97)00462-8,2,3,Indirect
10.1016/s0042-6989(00)00083-3,10.1037/0096-3445.111.4.369,2,2,Indirect
10.1016/s0042-6989(00)00083-3,10.1111/j.1467-9280.1994.tb00500.x,2,3,Indirect
10.1016/s0042-6989(00)00083-3,10.3758/bf03206016,2,3,Indirect
10.1126/science.291.5502.312,10.1037/0097-7403.14.3.247,2,3,Indirect
10.1126/science.291.5502.312,10.1097/00001756-199801260-00023,2,3,Indirect
10.1126/science.291.5502.312,10.1046/j.1460-9568.1999.00530.x,2,2,Indirect
10.1126/science.291.5502.312,10.1038/35003571,2,3,Indirect
10.1126/science.291.5502.312,10.1523/jneurosci.04-08-02051.1984,2,3,Indirect
10.1126/science.291.5502.312,10.1152/jn.1994.71.3.856,2,3,Indirect
10.1126/science.291.5502.312,10.1016/s0960-9822(95)00108-4,2,2,Indirect
10.1126/science.291.5502.312,10.1098/rstb.1992.0003,2,3,Indirect
10.1126/science.291.5502.312,10.1007/978-3-642-65495-4_11,2,3,Indirect
10.1126/science.291.5502.312,10.1146/annurev.ne.19.030196.000545,2,2,Indirect
10.1126/science.291.5502.312,10.1038/35036228,2,3,Indirect
10.1126/science.291.5502.312,10.1126/science.273.5281.1542,2,3,Indirect
10.1126/science.291.5502.312,10.1126/science.272.5270.1905,2,3,Indirect
10.1126/science.291.5502.312,10.1023/a:1008170818506,2,3,Indirect
10.1126/science.291.5502.312,10.1523/jneurosci.16-16-05154.1996,2,3,Indirect
10.1126/science.291.5502.312,10.1097/00001756-199208000-00018,2,3,Indirect
10.1126/science.291.5502.312,10.1523/jneurosci.19-13-05493.1999,2,3,Indirect
10.1126/science.291.5502.312,10.1016/s0896-6273(00)80658-3,2,3,Indirect
10.1126/science.291.5502.312,10.7208/chicago/9780226471013.001.0001,2,3,Indirect
10.1126/science.291.5502.312,10.1038/380069a0,2,3,Indirect
10.1016/s0960-9822(95)00108-4,10.1016/0010-0277(89)90036-x,2,3,Indirect
10.1016/s0960-9822(95)00108-4,10.1037/0033-295x.94.2.115,2,3,Indirect
10.1016/s0960-9822(95)00108-4,10.1016/0010-0285(87)90013-2,2,3,Indirect
